"Year","Media","Pais"
"2004","26.53","Saint Kitts And Nevis"
"2004","27.38","Saint Lucia"
"2004","27.33","Saint Martin"
"2004","5.31","Saint Pierre And Miquelon"
"2004","27.5","Saint Vincent And The Grenadines"
"2004","27.06","Samoa"
"2004","14.63","San Marino"
"2004","26.48","Sao Tome And Principe"
"2004","26.52","Saudi Arabia"
"2004","28.85","Senegal"
"2004","10.62","Serbia"
"2004","27.26","Seychelles"
"2004","26.98","Sierra Leone"
"2004","27.33","Singapore"
"2004","27.33","Sint Maarten"
"2004","8.15","Slovakia"
"2004","10.24","Slovenia"
"2004","27.18","Solomon Islands"
"2004","27.68","Somalia"
"2004","18.08","South Africa"
"2004","22.57","South America"
"2004","2.36","South Georgia And The South Sandwich Isla"
"2004","13.37","South Korea"
"2004","14.4","Spain"
"2004","27.61","Sri Lanka"
"2004","27.89","Sudan"
"2004","27.15","Suriname"
"2004","-6.37","Svalbard And Jan Mayen"
"2004","19.47","Swaziland"
"2004","3.65","Sweden"
"2004","7.85","Switzerland"
"2004","18.77","Syria"
"2004","22.64","Taiwan"
"2004","5.84","Tajikistan"
"2004","23.05","Tanzania"
"2004","26.5","Thailand"
"2004","26.47","Timor Leste"
"2004","27.53","Togo"
"2004","23.89","Tonga"
"2004","26.8","Trinidad And Tobago"
"2004","20.95","Tunisia"
"2004","12.31","Turkey"
"2004","16.66","Turkmenistan"
"2004","27.53","Turks And Caicas Islands"
"2004","23.81","Uganda"
"2004","8.85","Ukraine"
"2004","29.1","United Arab Emirates"
"2004","9.74","United Kingdom"
"2004","9.89","United Kingdom (Europe)"
"2004","9.67","United States"
"2004","18.06","Uruguay"
"2004","14.44","Uzbekistan"
"2004","25.82","Venezuela"
"2004","24.06","Vietnam"
"2004","27.03","Virgin Islands"
"2004","23.42","Western Sahara"
"2004","27.33","Yemen"
"2004","21.77","Zambia"
"2004","21.33","Zimbabwe"
"2005","14.98","Afghanistan"
"2005","25.16","Africa"
"2005","6.72","Åland"
"2005","12.75","Albania"
"2005","24.22","Algeria"
"2005","27.37","American Samoa"
"2005","11.64","Andorra"
"2005","22.97","Angola"
"2005","27.73","Anguilla"
"2005","27.6","Antigua And Barbuda"
"2005","15.11","Argentina"
"2005","9.74","Armenia"
"2005","28.77","Aruba"
"2005","8.67","Asia"
"2005","22.9","Australia"
"2005","6.61","Austria"
"2005","12.69","Azerbaijan"
"2005","25.8","Bahamas"
"2005","26.98","Bahrain"
"2005","26.11","Baker Island"
"2005","25.53","Bangladesh"
"2005","27.68","Barbados"
"2005","6.97","Belarus"
"2005","10.73","Belgium"
"2005","25.92","Belize"
"2005","28.15","Benin"
"2005","12.45","Bhutan"
"2005","21.37","Bolivia"
"2005","28.09","Bonaire, Saint Eustatius And Saba"
"2005","10.3","Bosnia And Herzegovina"
"2005","23.37","Botswana"
"2005","25.81","Brazil"
"2005","27.42","British Virgin Islands"
"2005","10.78","Bulgaria"
"2005","29.24","Burkina Faso"
"2005","24.58","Burma"
"2005","21.44","Burundi"
"2005","27.39","Cambodia"
"2005","25.27","Cameroon"
"2005","-3.31","Canada"
"2005","25.13","Cape Verde"
"2005","27.55","Cayman Islands"
"2005","26.33","Central African Republic"
"2005","28.21","Chad"
"2005","9.89","Chile"
"2005","7.41","China"
"2005","26.68","Christmas Island"
"2005","25.67","Colombia"
"2005","26.68","Comoros"
"2005","25.27","Congo"
"2005","24.98","Congo (Democratic Republic Of The)"
"2005","26.4","Costa Rica"
"2005","26.91","Côte D'Ivoire"
"2005","11.38","Croatia"
"2005","26.14","Cuba"
"2005","28.21","Curaçao"
"2005","19.59","Cyprus"
"2005","8.33","Czech Republic"
"2005","-15.64","Denmark"
"2005","9.05","Denmark (Europe)"
"2005","29.81","Djibouti"
"2005","27.32","Dominica"
"2005","26.52","Dominican Republic"
"2005","22.53","Ecuador"
"2005","23.52","Egypt"
"2005","25.62","El Salvador"
"2005","25.62","Equatorial Guinea"
"2005","27.69","Eritrea"
"2005","6","Estonia"
"2005","23.9","Ethiopia"
"2005","8.8","Europe"
"2005","6.6","Falkland Islands (Islas Malvinas)"
"2005","7.32","Faroe Islands"
"2005","27.6","Federated States Of Micronesia"
"2005","25.64","Fiji"
"2005","3.23","Finland"
"2005","13.69","France"
"2005","11.23","France (Europe)"
"2005","27.2","French Guiana"
"2005","26.85","French Polynesia"
"2005","5.46","French Southern And Antarctic Lands"
"2005","24.97","Gabon"
"2005","28.6","Gambia"
"2005","19.98","Gaza Strip"
"2005","9.41","Georgia"
"2005","9.13","Germany"
"2005","27.6","Ghana"
"2005","15.18","Greece"
"2005","-16.15","Greenland"
"2005","27.91","Grenada"
"2005","27.51","Guadeloupe"
"2005","27.47","Guam"
"2005","23.95","Guatemala"
"2005","12.05","Guernsey"
"2005","26.51","Guinea"
"2005","27.96","Guinea Bissau"
"2005","27.07","Guyana"
"2005","27.18","Haiti"
"2005","2.91","Heard Island And Mcdonald Islands"
"2005","25.63","Honduras"
"2005","23.06","Hong Kong"
"2005","9.94","Hungary"
"2005","2.2","Iceland"
"2005","24.5","India"
"2005","26.45","Indonesia"
"2005","18.81","Iran"
"2005","22.7","Iraq"
"2005","10.58","Ireland"
"2005","10.58","Isle Of Man"
"2005","20.44","Israel"
"2005","13.03","Italy"
"2005","26.84","Jamaica"
"2005","12.56","Japan"
"2005","12.05","Jersey"
"2005","20.14","Jordan"
"2005","7","Kazakhstan"
"2005","25.13","Kenya"
"2005","28.16","Kingman Reef"
"2005","27.81","Kiribati"
"2005","25.99","Kuwait"
"2005","4.52","Kyrgyzstan"
"2005","24.32","Laos"
"2005","6.37","Latvia"
"2005","18.39","Lebanon"
"2005","14.58","Lesotho"
"2005","26.29","Liberia"
"2005","23.26","Libya"
"2005","5.01","Liechtenstein"
"2005","6.92","Lithuania"
"2005","10.31","Luxembourg"
"2005","22.81","Macau"
"2005","10.55","Macedonia"
"2005","23.62","Madagascar"
"2005","22.81","Malawi"
"2005","26.65","Malaysia"
"2005","29.53","Mali"
"2005","18.88","Malta"
"2005","27.32","Martinique"
"2005","28.75","Mauritania"
"2005","24.16","Mauritius"
"2005","27.27","Mayotte"
"2005","21.41","Mexico"
"2005","9.84","Moldova"
"2005","9.52","Monaco"
"2005","-0.14","Mongolia"
"2005","10.13","Montenegro"
"2005","27.56","Montserrat"
"2005","18.58","Morocco"
"2005","24.83","Mozambique"
"2005","21.47","Namibia"
"2005","15.62","Nepal"
"2005","10.82","Netherlands"
"2005","10.44","Netherlands (Europe)"
"2005","23.36","New Caledonia"
"2005","11.38","New Zealand"
"2005","26.84","Nicaragua"
"2005","28.64","Niger"
"2005","27.72","Nigeria"
"2005","25.7","Niue"
"2005","3.65","North America"
"2005","7.31","North Korea"
"2005","27.47","Northern Mariana Islands"
"2005","1.81","Norway"
"2005","22.68","Oceania"
"2005","28.07","Oman"
"2005","21.27","Pakistan"
"2005","27.72","Palau"
"2005","23.75","Palestina"
"2005","28.2","Palmyra Atoll"
"2005","27.09","Panama"
"2005","25.03","Papua New Guinea"
"2005","23.82","Paraguay"
"2005","20.45","Peru"
"2005","27.14","Philippines"
"2005","8.42","Poland"
"2005","15.54","Portugal"
"2005","26.43","Puerto Rico"
"2005","28.01","Qatar"
"2005","23.91","Reunion"
"2005","9.12","Romania"
"2005","-3.5","Russia"
"2005","20.43","Rwanda"
"2005","27.73","Saint Barthélemy"
"2005","26.99","Saint Kitts And Nevis"
"2005","27.86","Saint Lucia"
"2005","27.73","Saint Martin"
"2005","5.75","Saint Pierre And Miquelon"
"2005","27.98","Saint Vincent And The Grenadines"
"2005","27.12","Samoa"
"2005","13.95","San Marino"
"2005","26.41","Sao Tome And Principe"
"2005","26.5","Saudi Arabia"
"2005","28.96","Senegal"
"2005","9.92","Serbia"
"2005","27.47","Seychelles"
"2005","27.03","Sierra Leone"
"2005","27.49","Singapore"
"2005","27.73","Sint Maarten"
"2005","7.94","Slovakia"
"2005","9.8","Slovenia"
"2005","27.38","Solomon Islands"
"2005","27.83","Somalia"
"2005","18.22","South Africa"
"2005","22.67","South America"
"2005","2.03","South Georgia And The South Sandwich Isla"
"2005","12.36","South Korea"
"2005","14.3","Spain"
"2005","27.72","Sri Lanka"
"2005","28.03","Sudan"
"2005","27.48","Suriname"
"2005","-5.17","Svalbard And Jan Mayen"
"2005","19.98","Swaziland"
"2005","4","Sweden"
"2005","7.57","Switzerland"
"2005","18.74","Syria"
"2005","22.53","Taiwan"
"2005","5.18","Tajikistan"
"2005","23.72","Tanzania"
"2005","26.83","Thailand"
"2005","26.86","Timor Leste"
"2005","27.77","Togo"
"2005","23.79","Tonga"
"2005","27.2","Trinidad And Tobago"
"2005","20.85","Tunisia"
"2005","12.43","Turkey"
"2005","16.58","Turkmenistan"
"2005","27.5","Turks And Caicas Islands"
"2005","24.03","Uganda"
"2005","8.92","Ukraine"
"2005","28.99","United Arab Emirates"
"2005","9.66","United Kingdom"
"2005","9.85","United Kingdom (Europe)"
"2005","9.89","United States"
"2005","18.19","Uruguay"
"2005","14.04","Uzbekistan"
"2005","26.02","Venezuela"
"2005","24.3","Vietnam"
"2005","27.42","Virgin Islands"
"2005","23.51","Western Sahara"
"2005","27.29","Yemen"
"2005","22.81","Zambia"
"2005","22.51","Zimbabwe"
"2006","15.6","Afghanistan"
"2006","24.82","Africa"
"2006","7.1","Åland"
"2006","12.98","Albania"
"2006","24.2","Algeria"
"2006","27.08","American Samoa"
"2006","12.83","Andorra"
"2006","21.95","Angola"
"2006","27.64","Anguilla"
"2006","27.47","Antigua And Barbuda"
"2006","15.56","Argentina"
"2006","10.05","Armenia"
"2006","28.8","Aruba"
"2006","8.41","Asia"
"2006","22.26","Australia"
"2006","7.28","Austria"
"2006","12.71","Azerbaijan"
"2006","25.72","Bahamas"
"2006","27.22","Bahrain"
"2006","26.16","Baker Island"
"2006","25.77","Bangladesh"
"2006","27.5","Barbados"
"2006","6.99","Belarus"
"2006","11.1","Belgium"
"2006","25.71","Belize"
"2006","28.14","Benin"
"2006","12.85","Bhutan"
"2006","21.47","Bolivia"
"2006","28.08","Bonaire, Saint Eustatius And Saba"
"2006","11.07","Bosnia And Herzegovina"
"2006","21.8","Botswana"
"2006","25.52","Brazil"
"2006","27.37","British Virgin Islands"
"2006","11.12","Bulgaria"
"2006","28.92","Burkina Faso"
"2006","24.43","Burma"
"2006","21.07","Burundi"
"2006","27.41","Cambodia"
"2006","25.29","Cameroon"
"2006","-2.46","Canada"
"2006","25.07","Cape Verde"
"2006","27.49","Cayman Islands"
"2006","26.21","Central African Republic"
"2006","28.05","Chad"
"2006","10.17","Chile"
"2006","7.95","China"
"2006","26.53","Christmas Island"
"2006","25.48","Colombia"
"2006","26.47","Comoros"
"2006","25.28","Congo"
"2006","24.53","Congo (Democratic Republic Of The)"
"2006","26.51","Costa Rica"
"2006","26.79","Côte D'Ivoire"
"2006","12.24","Croatia"
"2006","26.15","Cuba"
"2006","28.27","Curaçao"
"2006","19.54","Cyprus"
"2006","8.87","Czech Republic"
"2006","-16.57","Denmark"
"2006","9.68","Denmark (Europe)"
"2006","29.78","Djibouti"
"2006","27.15","Dominica"
"2006","26.59","Dominican Republic"
"2006","22.6","Ecuador"
"2006","23.51","Egypt"
"2006","25.76","El Salvador"
"2006","25.79","Equatorial Guinea"
"2006","27.49","Eritrea"
"2006","6.53","Estonia"
"2006","23.78","Ethiopia"
"2006","9.16","Europe"
"2006","7.06","Falkland Islands (Islas Malvinas)"
"2006","7.88","Faroe Islands"
"2006","27.39","Federated States Of Micronesia"
"2006","25.63","Fiji"
"2006","2.89","Finland"
"2006","14.14","France"
"2006","11.87","France (Europe)"
"2006","26.62","French Guiana"
"2006","26.83","French Polynesia"
"2006","5.32","French Southern And Antarctic Lands"
"2006","25.16","Gabon"
"2006","28.18","Gambia"
"2006","19.94","Gaza Strip"
"2006","9.4","Georgia"
"2006","9.71","Germany"
"2006","27.58","Ghana"
"2006","15.21","Greece"
"2006","-17.11","Greenland"
"2006","27.74","Grenada"
"2006","27.36","Guadeloupe"
"2006","27.43","Guam"
"2006","23.81","Guatemala"
"2006","12.19","Guernsey"
"2006","26.12","Guinea"
"2006","27.35","Guinea Bissau"
"2006","26.82","Guyana"
"2006","27.22","Haiti"
"2006","2.81","Heard Island And Mcdonald Islands"
"2006","25.59","Honduras"
"2006","23.54","Hong Kong"
"2006","10.63","Hungary"
"2006","2.68","Iceland"
"2006","24.73","India"
"2006","26.38","Indonesia"
"2006","19.21","Iran"
"2006","22.9","Iraq"
"2006","10.65","Ireland"
"2006","10.82","Isle Of Man"
"2006","20.41","Israel"
"2006","13.79","Italy"
"2006","27.03","Jamaica"
"2006","12.76","Japan"
"2006","12.19","Jersey"
"2006","20.17","Jordan"
"2006","6.87","Kazakhstan"
"2006","24.82","Kenya"
"2006","28.08","Kingman Reef"
"2006","27.76","Kiribati"
"2006","26.31","Kuwait"
"2006","4.92","Kyrgyzstan"
"2006","24.41","Laos"
"2006","6.97","Latvia"
"2006","18.31","Lebanon"
"2006","13.9","Lesotho"
"2006","26.18","Liberia"
"2006","23.32","Libya"
"2006","5.94","Liechtenstein"
"2006","7.42","Lithuania"
"2006","10.73","Luxembourg"
"2006","23.3","Macau"
"2006","10.75","Macedonia"
"2006","23.66","Madagascar"
"2006","22.1","Malawi"
"2006","26.58","Malaysia"
"2006","29.04","Mali"
"2006","19.6","Malta"
"2006","27.15","Martinique"
"2006","28.45","Mauritania"
"2006","24.32","Mauritius"
"2006","27.15","Mayotte"
"2006","21.42","Mexico"
"2006","9.59","Moldova"
"2006","10.45","Monaco"
"2006","0.95","Mongolia"
"2006","10.56","Montenegro"
"2006","27.41","Montserrat"
"2006","18.79","Morocco"
"2006","24.3","Mozambique"
"2006","20.38","Namibia"
"2006","16.06","Nepal"
"2006","11.29","Netherlands"
"2006","10.92","Netherlands (Europe)"
"2006","23.19","New Caledonia"
"2006","10.7","New Zealand"
"2006","26.94","Nicaragua"
"2006","28.29","Niger"
"2006","27.8","Nigeria"
"2006","25.46","Niue"
"2006","3.94","North America"
"2006","7.94","North Korea"
"2006","27.43","Northern Mariana Islands"
"2006","2.26","Norway"
"2006","22.07","Oceania"
"2006","28.04","Oman"
"2006","21.64","Pakistan"
"2006","27.81","Palau"
"2006","23.62","Palestina"
"2006","28.11","Palmyra Atoll"
"2006","27.13","Panama"
"2006","24.74","Papua New Guinea"
"2006","24.38","Paraguay"
"2006","20.54","Peru"
"2006","27.18","Philippines"
"2006","8.8","Poland"
"2006","16","Portugal"
"2006","26.45","Puerto Rico"
"2006","28.07","Qatar"
"2006","24.05","Reunion"
"2006","9.47","Romania"
"2006","-4.76","Russia"
"2006","20.16","Rwanda"
"2006","27.64","Saint Barthélemy"
"2006","26.87","Saint Kitts And Nevis"
"2006","27.69","Saint Lucia"
"2006","27.64","Saint Martin"
"2006","6.54","Saint Pierre And Miquelon"
"2006","27.82","Saint Vincent And The Grenadines"
"2006","26.83","Samoa"
"2006","14.79","San Marino"
"2006","26.7","Sao Tome And Principe"
"2006","26.56","Saudi Arabia"
"2006","28.63","Senegal"
"2006","10.57","Serbia"
"2006","27.47","Seychelles"
"2006","26.72","Sierra Leone"
"2006","27.33","Singapore"
"2006","27.64","Sint Maarten"
"2006","8.53","Slovakia"
"2006","10.72","Slovenia"
"2006","27.21","Solomon Islands"
"2006","27.65","Somalia"
"2006","17.6","South Africa"
"2006","22.61","South America"
"2006","2.32","South Georgia And The South Sandwich Isla"
"2006","12.9","South Korea"
"2006","15.11","Spain"
"2006","27.57","Sri Lanka"
"2006","27.73","Sudan"
"2006","27.05","Suriname"
"2006","-4.25","Svalbard And Jan Mayen"
"2006","19.27","Swaziland"
"2006","4.35","Sweden"
"2006","8.34","Switzerland"
"2006","18.74","Syria"
"2006","23.12","Taiwan"
"2006","5.53","Tajikistan"
"2006","23.05","Tanzania"
"2006","26.74","Thailand"
"2006","26.2","Timor Leste"
"2006","27.77","Togo"
"2006","23.82","Tonga"
"2006","27.07","Trinidad And Tobago"
"2006","21.31","Tunisia"
"2006","12.45","Turkey"
"2006","16.51","Turkmenistan"
"2006","27.45","Turks And Caicas Islands"
"2006","23.77","Uganda"
"2006","8.45","Ukraine"
"2006","28.98","United Arab Emirates"
"2006","9.94","United Kingdom"
"2006","10.13","United Kingdom (Europe)"
"2006","9.97","United States"
"2006","18.24","Uruguay"
"2006","13.79","Uzbekistan"
"2006","25.85","Venezuela"
"2006","24.52","Vietnam"
"2006","27.37","Virgin Islands"
"2006","23.44","Western Sahara"
"2006","27.18","Yemen"
"2006","21.78","Zambia"
"2006","21.62","Zimbabwe"
"2007","15.11","Afghanistan"
"2007","24.85","Africa"
"2007","7.03","Åland"
"2007","13.89","Albania"
"2007","24.07","Algeria"
"2007","27.45","American Samoa"
"2007","12.16","Andorra"
"2007","22.43","Angola"
"2007","27.69","Anguilla"
"2007","27.51","Antigua And Barbuda"
"2007","14.63","Argentina"
"2007","9.54","Armenia"
"2007","28.82","Aruba"
"2007","9.1","Asia"
"2007","22.49","Australia"
"2007","7.98","Austria"
"2007","12.51","Azerbaijan"
"2007","26.03","Bahamas"
"2007","27.22","Bahrain"
"2007","26.08","Baker Island"
"2007","25.34","Bangladesh"
"2007","27.37","Barbados"
"2007","7.93","Belarus"
"2007","11.15","Belgium"
"2007","25.86","Belize"
"2007","28.07","Benin"
"2007","12.7","Bhutan"
"2007","21.13","Bolivia"
"2007","28.14","Bonaire, Saint Eustatius And Saba"
"2007","12","Bosnia And Herzegovina"
"2007","22.4","Botswana"
"2007","25.67","Brazil"
"2007","27.47","British Virgin Islands"
"2007","12.31","Bulgaria"
"2007","28.98","Burkina Faso"
"2007","24.16","Burma"
"2007","20.58","Burundi"
"2007","27.24","Cambodia"
"2007","25.21","Cameroon"
"2007","-4.06","Canada"
"2007","24.79","Cape Verde"
"2007","27.62","Cayman Islands"
"2007","26.07","Central African Republic"
"2007","27.86","Chad"
"2007","9.49","Chile"
"2007","8.13","China"
"2007","26.56","Christmas Island"
"2007","25.49","Colombia"
"2007","26.6","Comoros"
"2007","25.23","Congo"
"2007","24.39","Congo (Democratic Republic Of The)"
"2007","26.38","Costa Rica"
"2007","26.94","Côte D'Ivoire"
"2007","13.07","Croatia"
"2007","26.28","Cuba"
"2007","28.28","Curaçao"
"2007","19.95","Cyprus"
"2007","9.6","Czech Republic"
"2007","-16.53","Denmark"
"2007","9.76","Denmark (Europe)"
"2007","29.79","Djibouti"
"2007","27.09","Dominica"
"2007","26.63","Dominican Republic"
"2007","22.36","Ecuador"
"2007","23.58","Egypt"
"2007","25.48","El Salvador"
"2007","25.77","Equatorial Guinea"
"2007","27.49","Eritrea"
"2007","6.83","Estonia"
"2007","23.72","Ethiopia"
"2007","9.47","Europe"
"2007","6.34","Falkland Islands (Islas Malvinas)"
"2007","7.55","Faroe Islands"
"2007","27.46","Federated States Of Micronesia"
"2007","26.06","Fiji"
"2007","3.09","Finland"
"2007","13.9","France"
"2007","11.57","France (Europe)"
"2007","26.52","French Guiana"
"2007","26.81","French Polynesia"
"2007","5.05","French Southern And Antarctic Lands"
"2007","25.06","Gabon"
"2007","28.36","Gambia"
"2007","20.28","Gaza Strip"
"2007","9.53","Georgia"
"2007","10","Germany"
"2007","27.63","Ghana"
"2007","16.08","Greece"
"2007","-17.07","Greenland"
"2007","27.59","Grenada"
"2007","27.38","Guadeloupe"
"2007","27.4","Guam"
"2007","23.82","Guatemala"
"2007","12.23","Guernsey"
"2007","26.32","Guinea"
"2007","27.52","Guinea Bissau"
"2007","26.71","Guyana"
"2007","27.29","Haiti"
"2007","2.6","Heard Island And Mcdonald Islands"
"2007","25.38","Honduras"
"2007","23.57","Hong Kong"
"2007","11.71","Hungary"
"2007","2.56","Iceland"
"2007","24.65","India"
"2007","26.29","Indonesia"
"2007","18.74","Iran"
"2007","23.02","Iraq"
"2007","10.84","Ireland"
"2007","10.81","Isle Of Man"
"2007","20.7","Israel"
"2007","14.07","Italy"
"2007","27.01","Jamaica"
"2007","13.19","Japan"
"2007","12.23","Jersey"
"2007","20.44","Jordan"
"2007","7.16","Kazakhstan"
"2007","24.79","Kenya"
"2007","27.79","Kingman Reef"
